screen_name|date|tweet
JLMelenchon|2020-01-19 17:27:31|@RaquelGarridoFr @LePoint Les images des violences policières qui ont lieu en France font le tour du monde. Et les dirigeants de droite et d'extrême droite du monde entier s'en servent pour légitimer leurs propres pratiques. #EnTouteFranchise
JLMelenchon|2020-01-19 17:26:37|@RaquelGarridoFr @LePoint Même les partisans de la réforme des retraites ne sont pas d'accord pour que celle-ci soit passée par la force des violences policières. #EnTouteFranchise
JLMelenchon|2020-01-19 17:25:53|@RaquelGarridoFr @LePoint Je demande au président de la SNCF, en tant que député : étalez les retenues sur salaires. N'étouffez pas les gens. Ils doivent pouvoir exercer librement leur droit de grève. #EnTouteFranchise
JLMelenchon|2020-01-19 17:23:07|@RaquelGarridoFr @LePoint Je suis pour le monopole d'Etat sur le rail. Je ne suis pas d'accord pour la concurrence du rail demandée par la Commission européenne. #EnTouteFranchise
JLMelenchon|2020-01-19 17:22:27|@RaquelGarridoFr .@LePoint est un journal qui a désormais dérivé totalement sur l'extrême droite. Sa une contre Philippe Martinez est une honte. Monsieur Martinez est un syndicaliste qui se bat pour la vie des gens, pas quelqu'un qui «ruine la France». #EnTouteFranchise
JLMelenchon|2020-01-19 17:20:34|@RaquelGarridoFr L'Elysée voudrait pouvoir enfermer le mouvement social dans des scènes de violence. Il n'y a aucune radicalisation du mouvement social. Des journaux engagés contre le mouvement social mettent cela en scène pour faire peur. #EnTouteFranchise
JLMelenchon|2020-01-19 17:19:15|@RaquelGarridoFr Les députés de la République en marche devraient mieux utiliser leur temps que comme des petits procureurs comme ils le font aujourd'hui. #EnTouteFranchise
JLMelenchon|2020-01-19 17:18:33|Ce qui me frappe, comme @RaquelGarridoFr, c'est l'enracinement de la Révolution française de 1789 dans l'esprit du peuple français. Les Français sont glorifiés par cet évènement qui institue le peuple comme seul souverain. #EnTouteFranchise
JLMelenchon|2020-01-19 17:15:51|@FranceInsoumise @T_Bouhafs Les gens ne veulent pas de cette réforme des retraites, ils ont peur de leurs lendemain. Il arrive un moment où les corps sont usés et où il est temps d'avoir le droit de poser le sac. #EnTouteFranchise
JLMelenchon|2020-01-19 17:15:00|@FranceInsoumise @T_Bouhafs On doit quand même à monsieur @T_Bouhafs d'avoir révélé l'affaire #Benalla. C'est un journaliste qui sait se mouiller. #EnTouteFranchise
JLMelenchon|2020-01-19 17:14:03|@FranceInsoumise Je ne comprends pas ce qui est reproché à @T_Bouhafs : il a signalé une situation en tant que journaliste et voilà comme s'il était devenu organisateur d'une manifestation. #EnTouteFranchise
JLMelenchon|2020-01-19 17:12:12|@FranceInsoumise Monsieur #Macron ne doit pas croire qu'il pourra faire passer tout ce qu'il veut en s'appuyant seulement sur la police. Une telle situation crée des tensions entre les gens et la police. C'est un gros problème. #EnTouteFranchise
JLMelenchon|2020-01-19 17:11:03|Quand un syndicat de police a manifesté devant le siège de la @FranceInsoumise, nous avons vidé le siège pour que celui-ci soit vide et pour faire baisser la tension. Mais une telle situation doit alerter. #EnTouteFranchise
JLMelenchon|2020-01-19 17:09:34|Le président de la République ne doit pas être méprisant. Or, tout le monde aujourd'hui trouve monsieur #Macron arrogant. #EnTouteFranchise
JLMelenchon|2020-01-19 17:08:44|Les gens du commun ressentent monsieur #Macron comme un monarque arrogant. #EnTouteFranchise
JLMelenchon|2020-01-19 17:08:11|En Espagne et en Amérique du Sud, les gens sont allés la nuit dans les rues où habitaient des responsables politiques pour faire du bruit, en disant «puisque vous nous empêchez de rêver, nous allons vous empêcher de dormir». #EnTouteFranchise
JLMelenchon|2020-01-19 16:52:42|En direct sur #LCI pour #EnTouteFranchise. Suivez le live-tweet ! ⬇️ https://t.co/k8E1NVgRgj
JLMelenchon|2020-01-19 13:31:08|2/2 - Pour convaincre une population désabusée, il faut à la fois se donner la force du rassemblement et du renouvellement des candidats. Pacte démocratique, EELV, Printemps Marseillais doivent s'accorder.
JLMelenchon|2020-01-19 13:31:07|1/2 - À #Marseille, il faut encore travailler au rassemblement général de tous les écos-sociaux de la ville. Mais, dès maintenant dans le 13/14, aucun motif de séparation n'est acceptable.
JLMelenchon|2020-01-18 18:54:24|Le traitement reservé au journaliste @T_Bouhafs n'est pas justifié. Il n'a commis aucun délit. Du coup ce qui lui est fait en devient un. Étrange silence des éditorialistes ! Ils ont peur eux aussi ?
JLMelenchon|2020-01-18 09:30:00|Rendez-vous ce dimanche à 18h sur LCI pour #EnTouteFranchise ! https://t.co/ot0prLETmp
JLMelenchon|2020-01-17 23:38:32|J’étais au théâtre-studio d’Alfortville ce soir pour entendre François Clavier, « Discours de la servitude volontaire ». J'ai été invité à lire La Boétie sur scène. https://t.co/gxMOekQHyM
